Four_Weeks_Periods,Retailer_Trade_Areas,Category,Sub_Category,Brand_High,Sales,Base_Sales,Incr_Sales,Units,Base_Units,Incr_Units,Percent_ACV,Any_Promo_Spend,Any_Promo_Base_Spend,Any_Promo_Incr_Spend,Disp_without_Feat_Spend,Disp_without_Feat_Base_Spend,Disp_without_Feat_Incr_Spend,Feat_and_Disp_Spend,Feat_and_Disp_Base_Spend,Feat_and_Disp_Incr_Spend,Feat_without_Disp_Spend,Feat_without_Disp_Base_Spend,Feat_without_Disp_Incr_Spend,No_Promo_Spend,No_Promo_Base_Spend,No_Promo_Incr_Spend,Price_Decr_Spend,Price_Decr_Base_Spend,Price_Decr_Incr_Spend,Any_Disp_Spend,Any_Disp_Base_Spend,Any_Disp_Incr_Spend,Any_Feat_Spend,Any_Feat_Base_Spend,Any_Feat_Incr_Spend,Any_Price_Decr_Spend,Any_Price_Decr_Base_Spend,Any_Price_Decr_Incr_Spend,Any_Promo_Units,Any_Promo_Base_Units,Any_Promo_Incr_Units,Disp_without_Feat_Units,Disp_without_Feat_Base_Units,Disp_without_Feat_Incr_Units,Feat_and_Disp_Units,Feat_and_Disp_Base_Units,Feat_and_Disp_Incr_Units,Feat_without_Disp_Units,Feat_without_Disp_Base_Units,Feat_without_Disp_Incr_Units,No_Promo_Units,No_Promo_Base_Units,No_Promo_Incr_Units,Price_Decr_Units,Price_Decr_Base_Units,Price_Decr_Incr_Units,Any_Disp_Units,Any_Disp_Base_Units,Any_Disp_Incr_Units,Any_Feat_Units,Any_Feat_Base_Units,Any_Feat_Incr_Units,Any_Price_Decr_Units,Any_Price_Decr_Base_Units,Any_Price_Decr_Incr_Units
4 W/E 04/27/13,EAST CENSUS TA,SOUP,DRY SOUP,MY FAVORITE GOURMET,2,7,-5,1,3,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,EAST CENSUS TA,SOUP,DRY SOUP,PRIVATE LABEL,1796,1746,50,1991,1600,391,100,873,865,8,0,0,0,0,0,0,0,0,0,923,881,42,873,865,8,0,0,0,0,0,0,873,865,8,1071,729,341,0,0,0,0,0,0,0,0,0,920,871,49,1071,729,341,0,0,0,0,0,0,1071,729,341
4 W/E 04/27/13,EAST CENSUS TA,SOUP,DRY SOUP,SHORE LUNCH,773,883,-111,170,196,-26,67,0,0,0,0,0,0,0,0,0,0,0,0,773,883,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,196,-26,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,EAST CENSUS TA,SOUP,DRY SOUP,WYLER'S,5125,5269,-144,2806,2845,-39,98,0,0,0,0,0,0,0,0,0,0,0,0,5125,5269,-144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2845,-39,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RAMEN,MARUCHAN,15536,14000,1536,34464,27850,6614,100,4640,3314,1326,0,0,0,0,0,0,1280,586,694,10896,10686,210,3359,2727,632,0,0,0,1280,586,694,4640,3314,1326,10357,4637,5721,0,0,0,0,0,0,6451,2082,4368,24107,23214,893,3907,2554,1353,0,0,0,6451,2082,4368,10357,4637,5721
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RAMEN,NISSIN,1864,1678,185,4331,3902,429,98,303,269,34,0,0,0,0,0,0,135,107,28,1560,1409,151,168,162,6,0,0,0,135,107,28,221,198,23,492,359,133,0,0,0,0,0,0,135,95,40,3839,3543,296,357,264,93,0,0,0,135,95,40,409,292,118
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,AMY'S,4957,5120,-163,1446,1494,-48,89,0,0,0,0,0,0,0,0,0,0,0,0,4957,5120,-163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,1494,-48,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,CAMPBELL'S,62442,63138,-695,28981,29196,-215,100,2638,1174,1464,0,0,0,0,0,0,0,0,0,59804,61963,-2159,2638,1174,1464,0,0,0,0,0,0,2638,1174,1464,1055,391,664,0,0,0,0,0,0,0,0,0,27926,28805,-879,1055,391,664,0,0,0,0,0,0,1055,391,664
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,EARTH'S BEST,301,238,63,89,68,21,39,79,53,26,0,0,0,0,0,0,0,0,0,222,184,38,79,53,26,0,0,0,0,0,0,79,53,26,25,15,10,0,0,0,0,0,0,0,0,0,64,53,11,25,15,10,0,0,0,0,0,0,25,15,10
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,HEALTH VALLEY,1314,1204,110,386,352,34,79,19,1,18,0,0,0,0,0,0,0,0,0,1295,1203,92,19,1,18,0,0,0,0,0,0,19,1,18,11,0,11,0,0,0,0,0,0,0,0,0,375,352,23,11,0,11,0,0,0,0,0,0,11,0,11
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,HEALTHY CHOICE,4217,3653,563,1991,1632,359,99,1666,1164,503,0,0,0,0,0,0,1620,1119,501,2550,2490,61,46,44,2,0,0,0,1620,1119,501,1255,883,371,837,514,323,0,0,0,0,0,0,818,497,321,1154,1117,36,19,17,2,0,0,0,818,497,321,623,367,256
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,IMAGINE,1038,1059,-20,212,217,-5,73,0,0,0,0,0,0,0,0,0,0,0,0,1038,1059,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,217,-5,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,MARIE CALLENDER'S,884,498,387,398,193,205,80,537,258,279,0,0,0,0,0,0,504,199,305,347,240,108,33,59,-26,0,0,0,504,199,305,524,257,268,265,100,165,0,0,0,0,0,0,250,77,172,133,93,40,15,22,-7,0,0,0,250,77,172,258,99,159
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,MUIR GLEN,1572,1599,-27,574,566,8,82,187,203,-16,0,0,0,0,0,0,81,150,-69,1385,1396,-11,105,53,52,0,0,0,81,150,-69,187,203,-16,78,65,13,0,0,0,0,0,0,36,48,-12,496,500,-4,42,18,24,0,0,0,36,48,-12,78,65,13
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,PACIFIC,1143,1099,45,269,248,21,68,0,0,0,0,0,0,0,0,0,0,0,0,1143,1099,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,248,21,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,PRIVATE LABEL,10987,9666,1320,6444,5532,912,100,4205,3258,947,0,0,0,0,0,0,2626,1706,919,6782,6408,373,1580,1552,28,0,0,0,2626,1706,919,3388,2881,507,2534,1827,707,0,0,0,0,0,0,1581,980,601,3910,3705,205,953,847,106,0,0,0,1581,980,601,2038,1598,440
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,PROGRESSO,50966,43615,7350,27566,22049,5517,100,23205,14985,8220,4310,3184,1126,992,479,514,11190,7842,3348,27761,28631,-870,6713,3480,3233,5302,3663,1639,12182,8321,3861,15989,8590,7399,13118,7191,5927,2284,1517,766,532,216,316,6199,3815,2384,14448,14857,-409,4104,1644,2460,2816,1733,1083,6731,4031,2700,9560,4040,5520
4 W/E 04/27/13,EAST CENSUS TA,SOUP,RTS SOUP,WOLFGANG PUCK,316,343,-27,100,111,-11,19,0,0,0,0,0,0,0,0,0,0,0,0,316,343,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,111,-11,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,CONDENSED SOUP,BAR HARBOR,761,856,-95,194,219,-25,34,4,0,4,0,0,0,0,0,0,0,0,0,757,856,-99,4,0,4,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,0,0,0,0,0,0,192,219,-27,2,0,2,0,0,0,0,0,0,2,0,2
4 W/E 04/27/13,WEST CENSUS TA,SOUP,CONDENSED SOUP,CAMPBELL'S,448526,372862,75664,341101,241737,99364,100,174412,99305,75108,11929,9963,1966,38706,10502,28204,112435,69330,43105,274113,273557,556,11343,9511,1832,50635,20464,30170,151140,79831,71309,155131,81491,73640,169877,69860,100017,11444,9117,2328,38933,9302,29631,109167,44289,64878,171224,171878,-654,10333,7152,3181,50377,18418,31959,148099,53591,94509,151815,52932,98883
4 W/E 04/27/13,WEST CENSUS TA,SOUP,CONDENSED SOUP,DOMINIQUE'S,101,121,-20,32,38,-6,7,0,0,0,0,0,0,0,0,0,0,0,0,101,121,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,-6,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,CONDENSED SOUP,PRIVATE LABEL,101152,94062,7090,118692,86084,32608,100,65511,58847,6664,1046,688,358,0,0,0,4125,3461,665,35640,35214,426,60340,54699,5641,1046,688,358,4125,3461,665,64719,58033,6685,78469,46163,32306,1520,816,704,0,0,0,4726,2994,1732,40223,39921,302,72222,42352,29870,1520,816,704,4726,2994,1732,77487,45152,32335
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,BEAR CREEK,22157,19793,2364,5734,5223,511,100,1949,1636,313,783,737,46,0,0,0,0,0,0,20208,18157,2051,1166,899,267,783,737,46,0,0,0,1206,1141,65,522,423,100,199,190,8,0,0,0,0,0,0,5212,4800,411,324,233,91,199,190,8,0,0,0,335,293,42
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,BOB'S RED MILL,18,15,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,CUGINO'S,3187,3062,125,1008,961,47,85,358,383,-25,0,0,0,0,0,0,0,0,0,2829,2679,150,358,383,-25,0,0,0,0,0,0,358,383,-25,119,120,-2,0,0,0,0,0,0,0,0,0,890,841,49,119,120,-2,0,0,0,0,0,0,119,120,-2
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,JOSIE'S CLASSIC CREATIONS,107,104,3,25,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,107,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,1,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,KNORR,6154,5676,477,3082,2826,256,96,0,0,0,0,0,0,0,0,0,0,0,0,6154,5676,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,2826,256,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,LIPTON,38041,36582,1459,25816,24837,979,100,180,281,-101,0,0,0,0,0,0,0,0,0,37861,36301,1560,180,281,-101,0,0,0,0,0,0,180,281,-101,139,204,-65,0,0,0,0,0,0,0,0,0,25677,24633,1044,139,204,-65,0,0,0,0,0,0,139,204,-65
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,MY FAVORITE GOURMET,20,26,-6,8,11,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,20,26,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,-3,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,PRIVATE LABEL,8380,8747,-367,9237,7745,1492,99,4907,5169,-262,423,575,-152,0,0,0,0,0,0,3473,3578,-105,4484,4594,-110,423,575,-152,0,0,0,4784,5022,-238,5788,4186,1602,448,463,-15,0,0,0,0,0,0,3449,3559,-110,5340,3723,1617,448,463,-15,0,0,0,5689,4068,1621
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,SHORE LUNCH,3321,3585,-263,732,801,-69,76,0,0,0,0,0,0,0,0,0,0,0,0,3321,3585,-263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,801,-69,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,TURTLE ISLAND JUST FOR JOY,46,46,-1,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,46,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,TURTLE ISLAND JUST FOR JOY & MCILHENNY,0,4,-4,0,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,TURTLE ISLAND JUST FOR JOY & TABASCO,6,16,-10,1,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,DRY SOUP,WYLER'S,24041,24998,-957,13196,13599,-403,100,0,0,0,0,0,0,0,0,0,0,0,0,24041,24998,-957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13196,13599,-403,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RAMEN,MARUCHAN,91839,82301,9538,151001,134944,16057,100,31466,23160,8307,11746,10242,1504,1120,334,785,2639,1067,1572,60372,59141,1231,15962,11516,4446,12866,10576,2289,3758,1401,2357,22944,14773,8171,25601,13591,12011,5425,4726,699,547,102,446,8924,2359,6565,125400,121353,4046,10705,6404,4301,5973,4828,1145,9471,2461,7010,21272,9285,11987
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RAMEN,NISSIN,10019,9053,966,24696,22374,2322,99,1777,1047,730,0,0,0,0,0,0,518,434,83,8242,8005,236,1260,613,647,0,0,0,518,434,83,1311,738,573,4319,1636,2684,0,0,0,0,0,0,446,352,94,20377,20738,-362,3873,1284,2589,0,0,0,446,352,94,3922,1382,2540
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,AMY'S,11020,11383,-363,3155,3234,-79,83,0,217,-217,0,0,0,0,0,0,0,0,0,11020,11166,-146,0,217,-217,0,0,0,0,0,0,0,217,-217,0,56,-56,0,0,0,0,0,0,0,0,0,3155,3178,-23,0,56,-56,0,0,0,0,0,0,0,56,-56
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,BAXTERS,8,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,CAMPBELL'S,250974,254508,-3533,112758,113886,-1128,100,14768,10121,4647,4945,4712,233,0,0,0,0,0,0,236207,244387,-8180,9822,5409,4414,4945,4712,233,0,0,0,11707,7256,4451,6421,4069,2352,2359,2156,204,0,0,0,0,0,0,106337,109817,-3480,4061,1913,2149,2359,2156,204,0,0,0,5007,2757,2250
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,DOMINIQUE'S,0,4,-4,0,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,EARTH'S BEST,687,561,127,197,160,37,26,21,41,-20,0,0,0,0,0,0,0,0,0,667,520,146,21,41,-20,0,0,0,0,0,0,21,41,-20,7,12,-5,0,0,0,0,0,0,0,0,0,190,148,42,7,12,-5,0,0,0,0,0,0,7,12,-5
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,HEALTH VALLEY,4666,4263,403,1339,1217,122,73,0,0,0,0,0,0,0,0,0,0,0,0,4666,4263,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,1217,122,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,HEALTHY CHOICE,15693,12970,2723,7219,5656,1563,99,6449,3790,2659,0,0,0,0,0,0,6241,3464,2777,9244,9180,63,208,326,-117,0,0,0,6241,3464,2777,5562,3323,2239,3204,1635,1569,0,0,0,0,0,0,3120,1507,1613,4015,4021,-6,84,128,-44,0,0,0,3120,1507,1613,2754,1394,1361
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,IMAGINE,2960,2941,19,597,599,-2,64,0,0,0,0,0,0,0,0,0,0,0,0,2960,2941,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,599,-2,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,MARIE CALLENDER'S,3513,1805,1709,1550,688,862,79,1916,658,1258,0,0,0,0,0,0,1916,651,1265,1597,1146,451,0,7,-7,0,0,0,1916,651,1265,1850,632,1218,956,252,703,0,0,0,0,0,0,956,249,706,594,436,158,0,3,-3,0,0,0,956,249,706,922,237,685
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,MUIR GLEN,3651,3638,13,1262,1240,22,73,169,74,96,0,0,0,0,0,0,169,74,96,3482,3564,-82,0,0,0,0,0,0,169,74,96,142,74,68,81,25,56,0,0,0,0,0,0,81,25,56,1181,1216,-34,0,0,0,0,0,0,81,25,56,68,25,43
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,PACIFIC,2891,2643,248,647,568,79,64,224,117,106,0,0,0,0,0,0,0,0,0,2668,2526,142,224,117,106,0,0,0,0,0,0,224,117,106,64,29,35,0,0,0,0,0,0,0,0,0,583,539,44,64,29,35,0,0,0,0,0,0,64,29,35
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,PRIVATE LABEL,39469,31837,7632,22707,17472,5235,100,18358,11342,7016,0,0,0,0,0,0,9634,5266,4368,21111,20495,616,8725,6076,2648,0,0,0,9634,5266,4368,15642,9595,6047,10936,6093,4842,0,0,0,0,0,0,5786,2947,2839,11771,11378,393,5150,3146,2004,0,0,0,5786,2947,2839,9300,5073,4227
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,PROGRESSO,198963,162651,36312,102707,75620,27087,100,78230,38953,39277,11175,7202,3974,3571,1366,2205,32178,17356,14822,120733,123698,-2965,31306,13029,18277,14747,8568,6178,35749,18722,17027,66240,29557,36683,45216,16881,28335,5709,3275,2435,1970,582,1388,18656,7424,11232,57491,58739,-1247,18880,5600,13280,7680,3857,3823,20627,8006,12620,39886,12695,27192
4 W/E 04/27/13,WEST CENSUS TA,SOUP,RTS SOUP,WOLFGANG PUCK,2584,2686,-102,853,876,-23,40,0,0,0,0,0,0,0,0,0,0,0,0,2584,2686,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,876,-23,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,WEST CENSUS TA,SOUP,SOUP IN OUT,NISSIN,39,30,9,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,CONDENSED SOUP,BAR HARBOR,256,295,-40,65,76,-11,77,0,0,0,0,0,0,0,0,0,0,0,0,256,295,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,76,-11,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,CONDENSED SOUP,CAMPBELL'S,33126,32152,974,24471,23741,730,100,0,0,0,0,0,0,0,0,0,0,0,0,33126,32152,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24471,23741,730,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,CONDENSED SOUP,DOMINIQUE'S,74,72,2,23,22,1,44,0,0,0,0,0,0,0,0,0,0,0,0,74,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,1,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,CONDENSED SOUP,PRIVATE LABEL,6257,5575,682,6938,5231,1707,95,3456,3078,378,0,0,0,0,0,0,0,0,0,2801,2497,304,3456,3078,378,0,0,0,0,0,0,3456,3078,378,4111,2659,1452,0,0,0,0,0,0,0,0,0,2827,2571,256,4111,2659,1452,0,0,0,0,0,0,4111,2659,1452
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,CONDENSED SOUP,PROGRESSO,108,77,31,27,19,8,8,0,0,0,0,0,0,0,0,0,0,0,0,108,77,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,8,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,BEAR CREEK,1564,1352,212,456,402,54,100,34,21,13,0,0,0,0,0,0,0,0,0,1530,1330,199,34,21,13,0,0,0,0,0,0,34,21,13,11,7,5,0,0,0,0,0,0,0,0,0,445,395,50,11,7,5,0,0,0,0,0,0,11,7,5
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,CUGINO'S,385,367,18,130,123,7,87,16,20,-4,0,0,0,0,0,0,0,0,0,369,347,22,16,20,-4,0,0,0,0,0,0,16,20,-4,6,7,-1,0,0,0,0,0,0,0,0,0,124,116,8,6,7,-1,0,0,0,0,0,0,6,7,-1
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,KNORR,780,740,40,449,425,24,100,0,0,0,0,0,0,0,0,0,0,0,0,780,740,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,425,24,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,LIPTON,3827,3805,22,2728,2711,17,100,0,0,0,0,0,0,0,0,0,0,0,0,3827,3805,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,2711,17,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,MY FAVORITE GOURMET,7,16,-9,3,7,-4,8,0,0,0,0,0,0,0,0,0,0,0,0,7,16,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,-4,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,PRIVATE LABEL,705,752,-47,697,703,-6,100,130,167,-37,0,0,0,0,0,0,0,0,0,575,585,-10,130,167,-37,0,0,0,0,0,0,130,167,-37,151,142,9,0,0,0,0,0,0,0,0,0,546,560,-14,151,142,9,0,0,0,0,0,0,151,142,9
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,SHORE LUNCH,370,244,125,93,62,31,78,135,144,-9,135,144,-9,0,0,0,0,0,0,235,100,135,0,0,0,135,144,-9,0,0,0,42,104,-62,35,36,-1,35,36,-1,0,0,0,0,0,0,58,26,31,0,0,0,35,36,-1,0,0,0,12,26,-14
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,DRY SOUP,WYLER'S,2367,2345,22,1485,1477,8,100,0,0,0,0,0,0,0,0,0,0,0,0,2367,2345,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,1477,8,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,RAMEN,MARUCHAN,5471,5337,134,12023,11600,423,100,484,433,51,0,0,0,0,0,0,0,0,0,4987,4904,83,484,433,51,0,0,0,0,0,0,484,433,51,404,291,113,0,0,0,0,0,0,0,0,0,11619,11310,309,404,291,113,0,0,0,0,0,0,404,291,113
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,RAMEN,NISSIN,892,837,55,1703,1566,137,100,146,96,50,0,0,0,0,0,0,0,0,0,746,740,6,146,96,50,0,0,0,0,0,0,146,96,50,159,96,63,0,0,0,0,0,0,0,0,0,1544,1470,74,159,96,63,0,0,0,0,0,0,159,96,63
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,RTS SOUP,AMY'S,7057,7182,-124,2499,2537,-38,100,0,0,0,0,0,0,0,0,0,0,0,0,7057,7182,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499,2537,-38,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,RTS SOUP,CAMPBELL'S,26654,27728,-1074,13147,13546,-399,100,1723,1789,-66,0,0,0,0,0,0,0,0,0,24930,25939,-1008,1723,1789,-66,0,0,0,0,0,0,1723,1789,-66,665,599,66,0,0,0,0,0,0,0,0,0,12482,12947,-465,665,599,66,0,0,0,0,0,0,665,599,66
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,RTS SOUP,EARTH'S BEST,1004,980,24,278,269,9,92,209,229,-20,0,0,0,0,0,0,0,0,0,795,750,45,209,229,-20,0,0,0,0,0,0,209,229,-20,61,62,-1,0,0,0,0,0,0,0,0,0,217,206,11,61,62,-1,0,0,0,0,0,0,61,62,-1
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,RTS SOUP,HEALTH VALLEY,1628,1672,-45,548,564,-16,100,0,0,0,0,0,0,0,0,0,0,0,0,1628,1672,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,564,-16,0,0,0,0,0,0,0,0,0,0,0,0
4 W/E 04/27/13,SOUTH CENSUS TA,SOUP,RTS SOUP,HEALTHY CHOICE,2641,2665,-24,1350,1361,-11,100,0,0,0,0,0,0,0,0,0,0,0,0,2641,2665,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1361,-11,0,0,0,0,0,0,0,0,0,0,0,0
